product_id,quantity,wholesale_cost,sale_price,supplier_id
16R4MA1NL12H,2903,116.84,168.6,PSVGQMQG
BVVC7UNSTYOS,3367,391.44,636.48,EUTQCTSM
5E1ZDYH6B7IC,5163,437.48,498.73,CSDSYWJU
1DH897ZA7NN7,2605,145.48,228.11,ECEXFPQP
QRWI0U6N9XSU,3231,414.2,750.12,DENVDEQY
F1CKS7J7MIIP,7078,427.83,522.81,EUTQCTSM
K59AMRW8WP1W,6599,373.1,655.54,KJSJOKLM
R48A8MPAJG59,5521,429.2,806.9,AOQAITFZ
22A7Z1FT2O88,3461,388.8,443.62,JKLYTTYX
GADTCL1918KS,6783,420.99,772.94,EUTQCTSM
TBJ06Z8NV0A2,555,40.79,77.34,QDHPNSCH
0VPKSPAFOUR7,7088,441.64,553.37,SASERNVV
9FZTQTOG48UO,1774,122.52,228.38,KTVZJWHJ
3GVX1CDTFHK2,2755,141.11,166.93,PSMQGMBF
RW5PKFQP3CDG,1591,142.85,267.84,BWZUXDTR
TC8KPXMT1ZLF,5600,387.48,564.56,SERWAZMX
R3AL4NXQRXZU,6074,357.67,400.95,UTCORDWC
OJUC58RYKXFG,4899,355.12,529.84,OTWBEGVW
UQ1LEPBGA7NG,39,0.59,0.87,KHYHIZDT
QDM3GUHPAHM6,2059,116.04,172.78,XTLSDMUL
UP7ER0ETK5IN,4036,387.48,520.0,KJSJOKLM
W2EMSDO14FH4,4638,407.45,696.74,CSDSYWJU
VW7HUTFXX8JN,5882,410.14,525.39,OASMAYFO
V25ZKJDHBG8I,3561,382.22,574.48,OFTXWWYN
J55Y3I5UBXH7,6907,443.03,556.0,PQECJMNZ
16Z71449P6NF,446,43.43,72.27,MLUBXBOB
5XYR5KPGRJB0,2956,120.07,161.97,ONGELTQN
NLQ1TVGLEFX7,728,42.37,56.18,UTCORDWC
VJ8YDT24XD9W,994,37.71,55.28,PXDXMORG
844DW8W2ZC0G,4693,362.78,549.61,ECEXFPQP
6S1Q07VDUXS1,633,25.55,43.49,WLCEIYVC
JM32NO9VKKL6,3890,414.2,621.71,UXXZPJFF
DMO2ZC8WIH3T,3639,427.83,756.83,UXXZPJFF
WT6CDWQPUSJS,2524,120.07,226.09,GGJOIYRG
7IQE4IQA7WVV,1063,32.8,47.13,QYHTPPOO
J6O8CJ28OTVO,6294,410.14,715.28,UTCORDWC
KV5PLJQ7DHN5,534,42.37,53.26,PSMQGMBF
XPZZVXTSF28N,1685,129.16,142.98,GGJOIYRG
Q1J5CKHZAB9Y,5807,415.55,763.37,KTVZJWHJ
BGNOBEWO84OW,5488,388.8,484.83,SASERNVV
HGKVAAL8H24I,6741,369.22,609.95,WAUYQMGJ
IRQV3T29PNHP,3021,388.8,491.05,MVBNIMZA
7WTHMVWZ8ITQ,3577,400.75,608.74,OODWWNVF
PFKN8GDSLOEG,1667,120.07,165.7,IHQDKKBV
0T74WL3VB524,4328,437.48,801.9,DVTTBGWX
PSI3GMLU4LCI,5297,437.48,576.16,DENVDEQY
HLEGXSKDJ4T9,3572,408.79,575.17,OJQBDSJE
YK32DBQ7LTLU,178,12.39,17.33,QYHTPPOO
Y5QPPDX6J95O,218,10.24,12.57,XTLSDMUL
522HPXDOYWCM,2671,123.34,227.19,KGXRQYXG
3NY4OAK3CFQ5,6738,438.86,677.16,PSMQGMBF
M7XLKUW3TXUQ,1583,117.64,151.87,MSQAOKOB
6MR5KDDQ71GT,126,2.38,3.04,UXNVMXTP
J7PE0J9XJDLB,6398,356.4,640.81,EFZFEWBD
P3AFWLH727QT,350,9.66,12.91,DENVDEQY
OYMK27M37B3Y,5337,377.0,506.31,KGXRQYXG
VLSD2GMHFNT2,4731,403.42,554.7,CHNSREHB
14VEQUN8KXA5,6282,366.64,606.06,ECEXFPQP
EXNLXL07CUF0,4947,373.1,635.39,MVBNIMZA
A6JU0U7CX109,3703,468.38,572.83,SASERNVV
V7I8TI6B8QOI,141,3.06,5.34,PQECJMNZ
WJBTW62G2NMJ,5199,377.0,601.32,DPCTSMVM
5N5XM8QJXXEF,6531,403.42,642.65,WLCEIYVC
ECAR3ZW8X6Q6,6582,457.04,822.67,ARQXEVYF
54NXV1PI9H99,3287,396.75,693.12,QWEFFAMZ
IA6NBN5EQM3K,1139,126.65,217.2,ONGELTQN
JFTKS2UO4597,1484,95.23,169.99,CKLULBLA
NXZY4M6I0PBX,1618,132.53,178.25,XTLSDMUL
Q38U1ZPB3EAP,5525,348.79,521.79,VRRZLGHK
PTU6VBF5NIBU,4384,386.16,613.22,TXCOIZJT
UENBG3CY1V1J,383,14.37,18.16,PSMQGMBF
DCJ4TFBY7ZVE,2381,161.67,269.02,WLCEIYVC
5BDBDTTJUBMN,6955,400.75,690.09,KTVZJWHJ
KKLUG3VT6A3L,3146,375.7,557.91,AOQAITFZ
RO5QMFZKIPA4,3607,400.75,503.74,NHKMYOFY
P8E6KW4DMVBB,894,32.8,48.64,FHSVDIGH
XT3DVVERZ9FQ,2623,118.45,197.46,UTCORDWC
DN1OC11QLIP1,1830,130.84,239.7,OFTXWWYN
VSJQIS0IITXI,600,30.46,54.83,VBFCBKEA
3Q0KS0ZZ8OPQ,2690,120.07,173.5,GZSGQYHN
WGREJHFGQLX3,6933,427.83,758.97,KTVZJWHJ
0FXYGQDP8OL4,3316,402.08,667.85,NXTXIDSR
OLXO3HL5UILP,4097,383.54,660.07,KGXRQYXG
4E0C9MPW91UH,5239,396.75,670.51,YNMMBGMH
A8QNQ5XWYPK5,1362,137.65,259.88,SASERNVV
TG1WHAHBYU8M,5951,402.08,746.66,ANCAIDAQ
FMM3VJAPZQ80,2635,122.52,201.18,ANCAIDAQ
EMSK8DGNY84W,4382,399.41,568.36,NQBZXFHM
SPISWJ2TAH8Q,3054,419.63,490.13,XFYKVPCZ
QT6P7BEGWLCE,1715,120.07,166.78,ZCZWGMYU
AZT9A5GPQ8AF,700,44.51,60.13,OASMAYFO
GBRSNK9JL2UL,525,23.85,29.72,PQECJMNZ
7R7N6G7JSOAU,4800,387.48,432.43,SASERNVV
2DYEX8ITPL7N,2859,106.58,152.41,BEOAQCUU
YE852HKMJ752,6783,406.1,485.29,BEOAQCUU
LWP69GTBEN8E,330,17.19,32.66,OFTXWWYN
86TBJ85CHRCR,2071,140.24,260.71,FOLJGBPO
ORZUVYLEHTAK,329,12.08,20.8,PQECJMNZ
VJAKW69AV52K,5662,382.22,434.2,PSMQGMBF
NOOKA0EK0E8J,330,11.76,22.12,OFTXWWYN
4AV18YQ0NVAU,6684,384.85,487.6,EKMACZFW
9RW8G7N6AOBZ,6625,451.42,823.84,OTWBEGVW
L282IVW0R2T3,5849,416.91,620.36,CKLULBLA
RWCIHZKFCZSZ,2650,145.48,162.79,TXCOIZJT
IVTWQ5YBQS9T,3703,366.64,559.49,DPCTSMVM
2PTUZH8SPFDB,1668,130.84,227.14,XTLSDMUL
PLDXGAHZAMRL,6892,357.67,577.99,IHQDKKBV
6RST7SNSROEA,2674,136.79,202.18,ZCZWGMYU
V0D3M2SRU94L,7020,454.23,544.62,ONGELTQN
MRX876M1QQBI,371,13.7,25.54,QWEFFAMZ
66DNAGUD9CIJ,5852,398.08,589.16,NXTXIDSR
SL0GUYUS45I4,6616,391.44,650.96,MLUBXBOB
H2VLPKQ6OESY,1286,147.24,270.33,ARQXEVYF
LBL3OTEVZDVI,179,13.37,23.64,PQECJMNZ
ONB2GSO1ZZR7,6579,434.71,529.04,BIDYVWTH
UEJ698VMJALO,5719,415.55,590.5,DPCTSMVM
LI31J6MP0JRO,3968,396.75,501.89,UXNVMXTP
FATNHPEVURKO,5260,410.14,692.32,POFQJISY
157ICX3VZV5L,289,14.03,19.14,XTYQULIL
KYQF50XKQJM1,3387,443.03,721.25,QQDWNFSO
H4W9JUZG8UH0,5539,366.64,561.69,LGMCZVRT
L700TUGP5JIY,1069,39.75,58.0,FQOMWNGL
5TS83TDQ34Y5,2512,120.07,217.21,OODWWNVF
WDCR4USRW678,2114,141.11,193.04,QHMXJBCY
CQOR8SQ616SS,6508,358.94,614.51,UXXZPJFF
WBWF3QA0NVPZ,1893,132.53,243.46,FQOMWNGL
AWXN50GC4CVR,336,13.37,15.74,KHYHIZDT
TKT37K39KQZN,4416,471.23,806.75,TXCOIZJT
BPZAGQJ84WVZ,5679,366.64,585.52,MGJSEDFG
IGHHI6E5V83Q,1859,139.37,159.3,QDHPNSCH
GE72UE984ARQ,1688,116.04,196.69,VBFCBKEA
RY1ESEJAKL3T,6313,386.16,476.14,EFZFEWBD
XA5OIAWOGSXS,2998,408.79,478.69,VBFCBKEA
VM125NEUOXMO,4670,411.49,470.33,OTWBEGVW
N1PAY9357U2D,1727,110.48,193.89,WAUYQMGJ
ONF2T2J20A7D,1204,103.5,166.64,XTLSDMUL
9FAHAZ4KJUAC,496,45.59,85.94,DPCTSMVM
1Y1C82U07KGU,4860,445.82,524.73,KGXRQYXG
HMCDT74PRKVM,589,35.71,52.1,KTVZJWHJ
DAFIYP7ON1L1,2468,134.22,249.92,IHQDKKBV
O0EFWRYF5NMW,2018,107.35,203.54,EFZFEWBD
LZPZYISS0TC2,3263,345.02,639.32,TOJRXIYG
NRLVMFHVDDG0,2339,128.32,185.04,PSVGQMQG
MM52R9KB9HYL,3400,378.3,464.17,XSILJQML
YG3LLPRZB468,46,1.11,1.41,YNMMBGMH
WFTALFX0CUHF,4734,431.95,587.02,FQOMWNGL
E95ROBP2NFG1,562,29.08,41.47,LYBAARTG
JQZY5GPA3QHG,803,32.8,49.46,GGJOIYRG
1SKTTTMOTWNJ,402,10.24,11.28,KAAOTZPV
4DRC93BIL0YP,4878,377.0,604.33,QQDWNFSO
379GINQMDHRL,3720,387.48,531.62,USRMLEYN
1BDQQWH20ZMG,6172,410.14,657.45,POFQJISY
BIBZ1X7ACYIE,4139,395.42,517.21,UTCORDWC
2RU7DSC31YAU,5500,369.22,595.18,UXNVMXTP
52HC92MTGLGB,323,14.71,25.35,CSSBDRWU
O3NNOGR11ANA,2069,101.97,162.54,EFZFEWBD
0S1I78F8EQXF,5246,444.43,677.76,CSSBDRWU
STSXPWN774NV,1506,104.27,159.12,UXNVMXTP
8BJ2IGVQ6ATZ,3213,430.58,764.28,EFZFEWBD
P9J12RZNT4MG,816,38.22,67.23,PXDXMORG
GI5NIVE6YUD1,2993,379.61,499.19,KJSJOKLM
L2VV7AK9XGY6,3704,414.2,592.31,MLUBXBOB
Z5VSOD45CGMN,7065,383.54,675.41,IORAGUSE
9BP55HCAYTW5,6776,360.22,620.3,OASMAYFO
I15BY0CCVTJI,6155,408.79,599.29,VZLQFRWX
IR3ISKIY8VSM,3763,422.35,480.63,UTCORDWC
U5W4JL2ND6D6,4662,378.3,621.55,FQOMWNGL
24NE0XAYQ603,5813,420.99,554.44,XTLSDMUL
6RB7FM1U23C0,6428,346.27,500.71,BKEXRLXH
NGC8EGA1FG7I,2800,144.6,261.15,KAAOTZPV
XBOCYH9ASTVD,2766,124.17,166.51,ZCZWGMYU
6JMTSDD2N8FW,5310,347.53,447.62,KAAOTZPV
2QEGUF90LM9I,6385,380.92,509.29,FHSVDIGH
4KUBX1IS0XHJ,3256,383.54,597.94,PSMQGMBF
301PPNR1AFIS,5,0.34,0.48,MGJSEDFG
4M7PI427JPBJ,6611,382.22,559.19,FHSVDIGH
POQGF3NDDGVG,3278,398.08,453.81,IHQDKKBV
7TC4EWZGNYH0,996,36.21,44.61,WILQBIGJ
5EG0ML2OK3RZ,5352,406.1,605.09,BIDYVWTH
L6Z0NANN2T2L,6913,431.95,728.7,VBFCBKEA
KYW3QKUW58ZX,4332,438.86,743.43,ARQXEVYF
JARY21W7YA0L,4421,437.48,725.78,PRDUSSZE
I053NSWFH31J,6726,395.42,463.43,OFTXWWYN
0PQXKX41I5Q4,2010,135.93,218.44,KHYHIZDT
5BB15ET5ARZG,3536,418.27,562.15,TOJRXIYG
OT4VR33UHEWR,5417,392.76,474.06,NQBZXFHM
RPODAMJOZONV,5578,420.99,541.81,UGJRJPUM
7707R0V62CP9,7079,380.92,718.8,DENVDEQY
54Y82KF38YF3,1928,137.65,225.33,CHKWUTQZ
1NV59XVU3E30,6102,361.5,511.88,OODWWNVF
EN4QJBUBEXGZ,2676,136.79,234.87,ECEXFPQP
UPN0HMTBWA8L,935,38.73,47.13,BWZUXDTR
88ZRGF8TZ7ON,4635,388.8,469.28,ONGELTQN
T4MLAY4P0TTC,4585,416.91,592.01,FHSVDIGH
9YJ4EW2P4KCA,766,41.84,74.77,XSILJQML
N37RSU2ZV2NU,4712,430.58,609.7,MGJSEDFG
5S0DN84F15OK,6548,441.64,673.5,RGMSSOZL
KT3YXBMJBLVV,605,34.25,51.58,GWLQWWGF
OCPPLYEHKWE1,4467,408.79,692.08,POFQJISY
SZSMQ8RFNTAR,5966,365.35,459.98,AOQAITFZ
VUW3ZM1LEL6T,5947,390.12,637.46,BIDYVWTH
5DXJ2SO04ZCK,2316,140.24,216.25,BIDYVWTH
TWU25T1PAX9Q,5552,472.66,770.91,PXDXMORG
CYVVQXVWRLPQ,4996,408.79,648.34,GWLQWWGF
NCJJCVGDQ90C,5609,378.3,655.22,NQBZXFHM
BDCMWG6RYTZ6,2682,115.23,176.99,WILQBIGJ
DCBXITQ8JBZX,7140,444.43,517.32,SERWAZMX
MRJQJ4NEWS6T,6358,403.42,540.99,WTTXQKPY
BQ8KACC7S4S3,5642,335.03,383.27,CHKWUTQZ
2WIGAFCIWP20,2654,129.16,213.63,MGJSEDFG
K4LUDE3NKFME,4303,396.75,688.76,USRMLEYN
1X7ZPYW6YJ04,4111,433.33,793.43,BIDYVWTH
C1EZYF4VHM97,6248,353.85,495.39,PXDXMORG
XHX0CD58ZF4H,6834,411.49,719.7,PQECJMNZ
WFCC5OP3IXDD,4974,411.49,572.79,CKLULBLA
7UQGFQA0CU6X,1961,141.11,238.9,QYHTPPOO
IN1WQSB4G3HM,6283,426.46,708.35,QDHPNSCH
3YS4WWCS4JOL,3080,410.14,701.75,ONGELTQN
B6DYNJFQPOMX,4578,415.55,576.37,DVTTBGWX
OBADX7MDMP18,3702,422.35,724.75,QHMXJBCY
C28V0A32Y5DM,4611,361.5,424.76,USRMLEYN
YUF8FF6Y955A,1964,108.13,185.77,GUNUNVBC
2N5BCN9HHL28,6667,420.99,795.67,TOJRXIYG
VGW46JF10Q8K,4246,378.3,446.39,DENVDEQY
NE97TTRWMBNN,1038,32.8,46.38,TCOWXXCU
OLXEYNAWZD7E,886,35.71,61.28,QYHTPPOO
ROO2L0AQA3V5,6080,404.76,518.5,CSDSYWJU
NLS2W7MIQWZP,4447,445.82,496.2,OASMAYFO
AZ9D2QEY1WP2,6314,358.94,483.85,WAUYQMGJ
GGFDXJVERKVN,5722,383.54,431.1,VZLQFRWX
BKEMN2D1FMJC,4416,375.7,457.98,RGQCTLCT
LH7283UZZ8CV,4074,365.35,421.98,WAUYQMGJ
0O143Q8X56WI,6269,416.91,569.08,TOJRXIYG
YFNLAGGJHFXV,2890,127.48,151.7,SERWAZMX
2PELRNQ5Q6C9,5150,429.2,724.06,TXCOIZJT
X87RK3VA8YVT,5743,407.45,744.0,NQBZXFHM
WU82HH1TI02M,3757,366.64,685.62,TOJRXIYG
OZ60RBH05N2F,6911,462.7,675.08,ANCAIDAQ
CRFR4G6CF519,2429,129.99,212.53,AOQAITFZ
VB8V42PRZPRO,2660,130.84,201.76,XTLSDMUL
C8Q901QE1VKN,656,44.51,70.59,JKLYTTYX
T8XKGWFOW85G,1350,122.52,186.35,UGJRJPUM
64KT4MT3VPXJ,4973,391.44,592.64,WLOIWDIT
UQDVPZ3JJ9OT,3130,387.48,632.37,OASMAYFO
P2HXFVM48OC1,3144,418.27,555.04,XTYQULIL
ETRYNJ42C985,4591,386.16,480.77,TAMDJCZK
R8B5M1XKDBJL,6587,391.44,670.54,DPCTSMVM
P1RO6OI64SMA,1986,105.03,116.9,FQOMWNGL
JXL1AAWIGXE0,3532,430.58,521.43,KGXRQYXG
4JRUF9J314S3,473,41.31,67.29,BEOAQCUU
9DF9QOP360FA,5026,433.33,534.73,GZSGQYHN
19GMTYV2X2UI,400,8.54,10.73,POFQJISY
ZDSZO04RQ5ZL,7139,423.72,593.63,TCOWXXCU
AVDRS7JYC8BF,2790,157.11,285.94,ONGELTQN
RBNGDM16DNWP,3640,382.22,715.52,QHMXJBCY
28PL8CPFM7SN,6263,415.55,645.76,XSILJQML
97R19LV9J6I7,2575,94.49,118.96,PRDUSSZE
FWXTUZ5HT1I7,1891,153.49,260.47,IORAGUSE
ZWK3GCZ2WTM4,1058,38.22,57.22,UTCORDWC
A45E3LOUI1LU,5098,391.44,618.48,NXTXIDSR
Y7B1DO7SD1G0,1409,117.64,200.93,WTTXQKPY
1JXJPFYSNNER,5690,364.07,418.68,EUTQCTSM
S5DMDJA3ZCOH,2365,97.45,154.56,RBMYXJCV
L1OYM1E9QB3P,6284,433.33,686.39,TCOWXXCU
G0WY4O1DXU5M,3698,364.07,570.13,KJSJOKLM
3R3MG5IDEA1G,6958,382.22,513.32,KJSJOKLM
X4XIC47MAVHJ,2432,149.02,177.33,USRMLEYN
5DT7IP8A4U3L,4554,431.95,764.98,NQBZXFHM
FYPIYGUVX4SD,2703,122.52,150.7,YNMMBGMH
CL7TTP7L3FT4,251,14.37,20.98,UXNVMXTP
EPCLUGY41XJR,4068,370.51,588.74,GZSGQYHN
WC0KEYTBSJDN,6849,420.99,745.99,BKEXRLXH
Q8W7ESJKUK1F,5853,394.09,461.48,PQECJMNZ
SFB2RZGNA66M,4514,400.75,648.81,GGJOIYRG
F6S2C8DAUGBY,6626,474.09,542.36,BIDYVWTH
9GCIO38S13CR,5274,433.33,713.26,BKEXRLXH
A09K8V1GQLGY,2349,153.49,236.53,BWZUXDTR
VGRN7OQI0RH6,276,10.84,16.43,KGXRQYXG
KBS0K2O65O20,97,5.52,7.37,TOJRXIYG
YGWXJXAKYHR3,5436,391.44,506.91,SASERNVV
A8ALEJ1PD06P,4533,425.09,623.61,LYBAARTG
PUJ50Y9V8E5B,2354,124.17,166.76,EUTQCTSM
CM9M9DP0WLT4,6105,406.1,769.56,MLUBXBOB
IMGR116G39MQ,6981,371.8,630.94,USRMLEYN
TN88LV93G74F,3494,380.92,620.9,KGXRQYXG
S9TO3DD99YFN,936,30.46,39.2,AOQAITFZ
RSAKOV05OFG5,6439,370.51,645.43,PSMQGMBF
W04VKOXYLUJ2,2134,143.72,264.16,USRMLEYN
URWVZSRGVOLQ,2125,112.85,192.97,PSMQGMBF
1POS6UI1P96Q,2225,117.64,188.46,XTLSDMUL
BCYDCWZY05LM,1642,116.84,191.38,FHSVDIGH
1OMXROTGGSK3,67,2.07,3.63,PQECJMNZ
TYJBQXK8QN6Q,2903,142.85,238.27,RBMYXJCV
0598BZP0YO1D,4180,392.76,558.9,FQOMWNGL
UIV6KTLO96LX,5818,373.1,637.25,OODWWNVF
EPI1LU3AEMN5,1928,129.16,229.13,MGJSEDFG
DX403GN20LZZ,3398,414.2,466.39,BWZUXDTR
SXO9B39ZP7JB,2899,109.69,160.48,DENVDEQY
9UNJCT20T489,1333,132.53,235.64,OFTXWWYN
P4CME461IOMV,663,36.21,63.87,QWEFFAMZ
10HS89W0IA33,6452,364.07,483.12,UGJRJPUM
0MS4VJL2C5NZ,1278,123.34,139.0,TCOWXXCU
86TW23WVUAQT,6139,402.08,588.24,YNMMBGMH
XVD5HFKDJ8I3,6069,373.1,548.08,DVTTBGWX
2CJDCAO327KW,2786,105.03,158.39,LGMCZVRT
TF5CUPP4XBS8,5374,447.22,547.4,XFYKVPCZ
C1KG7B3UZVKM,3479,394.09,719.61,POFQJISY
OTJX6FOKBYS4,2274,125.82,192.25,XFYKVPCZ
KKK5R1WLUI6R,7118,356.4,605.52,CSSBDRWU
ISTVJEDJ2LX2,4344,402.08,607.54,WTTXQKPY
C4V28REHWDIO,1285,121.7,209.69,MGJSEDFG
QNOES4UC92HF,1858,108.13,160.36,SERWAZMX
5KU6GGSP2YC7,4748,403.42,549.05,UTCORDWC
E5T09OHI8HMH,3837,416.91,738.35,QQDWNFSO
YM8GILSPIHA2,2341,127.48,152.21,RGMSSOZL
QT3NWSHN5093,645,37.71,65.58,IORAGUSE
Q1D7Z6ALM2M5,6299,474.09,664.67,ANCAIDAQ
6SE9DMFJR886,3649,422.35,704.48,LYBAARTG
32IBHH15MU4S,1787,116.04,172.78,WDXMBCNS
UO5O7I7VGYTU,3232,382.22,547.72,TAMDJCZK
V3ZV26I2Y4XY,4975,402.08,749.48,CKLULBLA
ZZBOW6SBATYZ,1772,135.08,185.6,XTYQULIL
8TK2R3AIISMQ,2601,129.99,231.38,QHMXJBCY
L6S56CHF7ASF,1259,120.89,170.82,LYBAARTG
M6QCCGG7OFC4,5052,342.51,444.58,OTWBEGVW
ZE4DT9TH2VSW,123,5.52,8.0,MGJSEDFG
KQYPDQ8S7KU3,3318,327.62,498.31,POFQJISY
XCCCC5RESPW9,6414,406.1,621.74,QYHTPPOO
Y4HA0HAP46H8,6880,400.75,697.3,HJGCFVMV
MFS8HVRVH44G,4815,364.07,591.25,MVBNIMZA
61BGNGWW58DG,5371,485.6,728.89,VBFCBKEA
DN3KJ4FK17TN,6795,408.79,596.02,QWEFFAMZ
08Y358SEGK3K,6552,396.75,623.29,WILQBIGJ
1V1ZGA17X86K,3028,407.45,575.32,CKLULBLA
OG8E2FW33B34,4978,494.31,725.65,OVIJVVMY
OQ3VJGTJAH2R,2131,144.6,242.93,NHKMYOFY
JT2PP8PQN605,6804,378.3,600.36,VRRZLGHK
GGFMVM5WJTZE,1008,31.39,46.52,GZSGQYHN
IN846BO2RDRB,6498,383.54,704.18,USRMLEYN
NKNRCVE7MQ44,783,40.27,47.92,RBMYXJCV
TJXAZ8GOHF2U,7123,399.41,730.92,SASERNVV
Y338HEB72Y97,4406,373.1,585.77,CHKWUTQZ
CTMT0F27599Q,6157,459.87,607.49,OTWBEGVW
F20O304AAROE,1795,104.27,136.7,UXXZPJFF
TZDBHHQ2NDAR,3995,433.33,718.89,XTYQULIL
HIO36G5EICIA,2336,125.82,168.85,EUTQCTSM
6FJEOAHJP2A8,3672,358.94,655.78,QQDWNFSO
ARBL8A6I85KK,6204,420.99,658.43,BWZUXDTR
S33E3780HEDC,4014,396.75,698.28,OFTXWWYN
C4RAE0RFP9VX,3392,367.93,465.06,MGJSEDFG
8JEXHQ715LSM,2104,127.48,220.92,PXDXMORG
M2UK6243MLGQ,1529,135.93,202.94,PSMQGMBF
7SZV8MIMIODY,6640,447.22,550.08,XSILJQML
CXVSGVZ5VV9Q,776,33.28,46.96,NHKMYOFY
7H9UXKJYBXOM,1642,112.05,146.0,VZLQFRWX
PYC785C7G62H,6982,414.2,656.51,LYBAARTG
U6LHJKDM6VRN,963,30.92,36.45,TAMDJCZK
ZP9N09YYCKVD,6906,404.76,450.5,SERWAZMX
Y7ZYSBYYRZOT,6197,380.92,666.61,PSMQGMBF
363AX7FT8XF8,4492,411.49,546.46,VRRZLGHK
85DNEU89GQH6,4477,379.61,619.9,SERWAZMX
GX118AAUVVJ4,3531,450.02,814.09,YNMMBGMH
XBN3EM9WY4WN,4682,412.84,525.96,BIDYVWTH
MHFIPVV1YW9B,2427,131.68,229.65,OJQBDSJE
7EQ2LNMUM2DD,1498,129.16,233.78,QDHPNSCH
GS7MGEON0LF4,6176,444.43,692.87,ONGELTQN
2CQ74QG5LSM5,4777,438.86,744.31,XTYQULIL
F0DMW3AX3WO0,2387,124.99,146.24,ONGELTQN
PMC89RGZXVDR,1652,122.52,202.65,LYBAARTG
1XOEXO31S0AJ,4024,438.86,683.31,EFZFEWBD
1SOOQAT02EH9,2823,116.84,132.03,UXNVMXTP
CU3IPD2J5XE5,4874,379.61,556.89,SXJLPXWP
9FEC3C8U4WR1,1613,102.74,115.79,FHSVDIGH
LXQ822QD124R,3613,478.4,881.69,KTVZJWHJ
R3SX3LFQ2F6J,116,4.01,6.97,LYBAARTG
MXU549OLZ0NY,503,36.71,51.87,MSQAOKOB
A8OK9ACMDZI7,1536,107.35,165.43,BIDYVWTH
IK7KK7PH3TTP,1079,38.22,52.09,NQBZXFHM
NXGF10XG8HZ6,5701,418.27,703.11,MLUBXBOB
HL4X25Q2YLCB,578,35.22,42.93,DPCTSMVM
W77SCGTW7XFC,5947,451.42,810.75,OODWWNVF
0W7IKGEQ68Q2,325,12.72,16.71,KTVZJWHJ
F4N9J9OJMLSJ,1112,123.34,178.6,VBFCBKEA
CHGFF4XYFPXN,2911,117.64,200.11,KAAOTZPV
QB7CZ7C2P3N9,3037,407.45,526.43,XTLSDMUL
X8ZVTT9JT60B,1333,105.03,192.63,QHMXJBCY
6DVMKKCLW61D,2677,135.08,149.67,UNTJETMO
ABK2Y89PWW84,1572,116.04,216.99,WTTXQKPY
95B0DSRJ5S2U,5354,450.02,744.33,KTVZJWHJ
UOKQZ60N21O5,302,11.76,15.38,CHNSREHB
AWHOT9D2Z4IR,6320,394.09,549.76,QDHPNSCH
I34XWN6KH524,3262,407.45,579.8,GWLQWWGF
9K7J6FMTVCGL,1918,124.17,204.14,XTYQULIL
DEBCJL6L13Z9,2782,126.65,236.71,KTVZJWHJ
Y3HVBLKXCMA7,5417,400.75,695.3,DVTTBGWX
PKU4TOB7EYA7,4116,418.27,712.31,MLUBXBOB
WDQD7PI8P5CV,1186,114.44,144.54,BIDYVWTH
KKZH15S36CA6,5783,420.99,762.41,WLOIWDIT
PLS2BYVZ01UW,461,36.21,44.21,TOJRXIYG
CJTJVVDUMOG8,3431,403.42,685.81,VRRZLGHK
WFHI7C8UDM38,2845,127.48,146.98,UTCORDWC
7XTAUMF9DBC9,4592,356.4,630.47,QDHPNSCH
XTAFROJWWWGS,6006,400.75,656.43,CHNSREHB
2CTKM1QLMHTE,535,37.21,60.5,PRDUSSZE
Y1OWDOCBYIGF,3039,386.16,710.15,EUTQCTSM
8E4VAUOSO1CF,3023,358.94,587.58,EKMACZFW
1RTJ2JQM568H,6841,408.79,450.49,KAAOTZPV
341ZCPWUR9VD,3087,390.12,456.83,KJSJOKLM
4H7NI5I97R3B,4387,433.33,799.06,JKLYTTYX
JVONSNOS14YP,3750,418.27,761.25,MSQAOKOB
QEFVKAHR21FI,480,36.71,49.12,DVTTBGWX
A5UTHIAIMK85,6438,387.48,432.04,RGMSSOZL
JJZCPDQSLNCF,3228,383.54,597.94,ZCZWGMYU
G33SL5ORA3WC,1011,48.35,56.52,OTWBEGVW
ALN4UF64G0RC,4880,384.85,436.42,VRRZLGHK
AMAAIWFFHB4S,6174,422.35,610.3,OTWBEGVW
8KVNDJ926JZO,6359,343.76,531.45,SXJLPXWP
M3H5D9FSKQNR,6040,425.09,638.49,ZCZWGMYU
5F1R4AQHY1A4,586,43.43,56.89,CHNSREHB
0YAB20FR5BTX,6035,441.64,533.94,EKMACZFW
80RCGNKXVFOF,7160,398.08,445.05,QDHPNSCH
XW9Z1S3W3L9Z,1606,124.17,196.93,XTLSDMUL
0TFDN5FQLU5O,2455,141.11,161.71,OTWBEGVW
LOFE8AGNI1HT,6601,434.71,687.28,QDHPNSCH
3L2DLUU7GEAV,5906,426.46,550.56,AOQAITFZ
YLWWAS59FKIT,451,36.21,46.67,GATJXFAG
T38Z5D6FPCJW,5973,402.08,511.04,OODWWNVF
6V9HD55R87MF,636,29.54,45.67,QHMXJBCY
EWKYTOC3SNI9,2579,108.13,185.88,RGMSSOZL
VLIUZ9GDY5P7,1487,101.97,125.63,QWEFFAMZ
CROCA5W9SB2R,6565,425.09,671.64,CKLULBLA
WDGCLXQGG9GR,4608,392.76,657.87,KAAOTZPV
V448Y27RQ5S8,1376,104.27,182.37,CSDSYWJU
SGZWF9IINY0E,4917,423.72,687.7,XSILJQML
